frame_id,scene_category,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance,object_or_region_id
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.778966,858a1ece22cf45d9bc71e42336604b78_r471
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.787315,858a1ece22cf45d9bc71e42336604b78_r472
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.75979,858a1ece22cf45d9bc71e42336604b78_r473
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.770053,858a1ece22cf45d9bc71e42336604b78_r474
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.77716,858a1ece22cf45d9bc71e42336604b78_r475
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,12,NaN (non-ML source),0.05,0.780214,858a1ece22cf45d9bc71e42336604b78_r476
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.767748,858a1ece22cf45d9bc71e42336604b78_r477
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.75934,858a1ece22cf45d9bc71e42336604b78_r478
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,8,NaN (non-ML source),0.05,0.774694,858a1ece22cf45d9bc71e42336604b78_r479
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,13,NaN (non-ML source),0.05,0.770014,858a1ece22cf45d9bc71e42336604b78_r480
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,9,NaN (non-ML source),0.05,0.774782,858a1ece22cf45d9bc71e42336604b78_r481
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,10,NaN (non-ML source),0.05,0.762607,858a1ece22cf45d9bc71e42336604b78_r482
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,9,NaN (non-ML source),0.05,0.758392,858a1ece22cf45d9bc71e42336604b78_r483
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.748261,858a1ece22cf45d9bc71e42336604b78_r484
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.758119,858a1ece22cf45d9bc71e42336604b78_r485
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.74867,858a1ece22cf45d9bc71e42336604b78_r486
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.747365,858a1ece22cf45d9bc71e42336604b78_r487
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.759421,858a1ece22cf45d9bc71e42336604b78_r488
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.705684,858a1ece22cf45d9bc71e42336604b78_r489
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.705575,858a1ece22cf45d9bc71e42336604b78_r490
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.690154,858a1ece22cf45d9bc71e42336604b78_r491
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.1,0.690374,858a1ece22cf45d9bc71e42336604b78_r492
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.689698,858a1ece22cf45d9bc71e42336604b78_r493
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.622838,858a1ece22cf45d9bc71e42336604b78_r494
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.61337,858a1ece22cf45d9bc71e42336604b78_r495
