object_or_region_id,frame_id,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance
b26e791522294bec90f86fd72226e35c_r501,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,9,,0.05,0.8219838332044394
b26e791522294bec90f86fd72226e35c_r502,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,10,,0.05,0.789966102839498
b26e791522294bec90f86fd72226e35c_r503,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,11,,0.05,0.7925887589633328
b26e791522294bec90f86fd72226e35c_r504,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,15,,0.05,0.7860047096901239
b26e791522294bec90f86fd72226e35c_r505,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,47,,0.05,0.7894773037043384
b26e791522294bec90f86fd72226e35c_r506,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.766360447934185
b26e791522294bec90f86fd72226e35c_r524,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,5,,0.1,0.5746828955759072
b26e791522294bec90f86fd72226e35c_r526,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,10,,0.1,0.5873298534903127
b26e791522294bec90f86fd72226e35c_r537,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,257,,0.1,0.6286745238306961
b26e791522294bec90f86fd72226e35c_r538,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,103,,0.1,0.6266343960365715
b26e791522294bec90f86fd72226e35c_r539,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,44,,0.05,0.8289627775833092
b26e791522294bec90f86fd72226e35c_r540,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.7919978732684583
b26e791522294bec90f86fd72226e35c_r542,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,31,,0.05,0.7889392971358136
b26e791522294bec90f86fd72226e35c_r556,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,21,,0.1,0.5889348289493384
b26e791522294bec90f86fd72226e35c_r557,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,22,,0.1,0.5942343309165049
b26e791522294bec90f86fd72226e35c_r567,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,155,,0.1,0.6284268328534678
b26e791522294bec90f86fd72226e35c_r571,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,4,,0.05,0.8334224419133119
b26e791522294bec90f86fd72226e35c_r581,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,8,,0.1,0.5908926258857924
b26e791522294bec90f86fd72226e35c_r592,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,13,,0.1,0.6175036783889124
b26e791522294bec90f86fd72226e35c_r596,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,7,,0.1,0.5993482382116169
b26e791522294bec90f86fd72226e35c_r611,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,36,,0.05,0.849408680770894
b26e791522294bec90f86fd72226e35c_r614,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.6026463405021232
b26e791522294bec90f86fd72226e35c_r615,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,3,,0.1,0.599300985021545
b26e791522294bec90f86fd72226e35c_r616,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,38,,0.1,0.6068739677387723
b26e791522294bec90f86fd72226e35c_r617,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,16,,0.05,0.8002786838562905
b26e791522294bec90f86fd72226e35c_r618,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7903658096470279
b26e791522294bec90f86fd72226e35c_r619,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,4,,0.05,0.7937751670322569
b26e791522294bec90f86fd72226e35c_r628,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,1,,0.05,0.766533978421353
b26e791522294bec90f86fd72226e35c_r641,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,3,,0.1,0.6071391427998433
b26e791522294bec90f86fd72226e35c_r642,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.5995982881359684
b26e791522294bec90f86fd72226e35c_r643,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,5,,0.1,0.5984207938028879
b26e791522294bec90f86fd72226e35c_r644,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,10,,0.05,0.80305803584398
b26e791522294bec90f86fd72226e35c_r645,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,10,,0.05,0.790782868114881
b26e791522294bec90f86fd72226e35c_r658,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,1,,0.05,0.7659218448858202
b26e791522294bec90f86fd72226e35c_r665,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,19,,0.05,0.8363819283061145
b26e791522294bec90f86fd72226e35c_r692,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,7,,0.05,0.8208646344816536
b26e791522294bec90f86fd72226e35c_r693,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,5,,0.05,0.8163110094062027
b26e791522294bec90f86fd72226e35c_r715,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,2,,0.05,0.7886630633838764
b26e791522294bec90f86fd72226e35c_r717,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,5,,0.05,0.8160980983984654
b26e791522294bec90f86fd72226e35c_r740,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,3,,0.05,0.7860202039689139
b26e791522294bec90f86fd72226e35c_r741,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,1,,0.05,0.7776781665160164
b26e791522294bec90f86fd72226e35c_r742,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,2,,0.05,0.7839492569390853
b26e791522294bec90f86fd72226e35c_r801,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,5,,0.1,0.7370265396756825
b26e791522294bec90f86fd72226e35c_r808,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7361856870413289
b26e791522294bec90f86fd72226e35c_r816,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5220103593090595
b26e791522294bec90f86fd72226e35c_r818,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,2,,0.1,0.7354371751789512
b26e791522294bec90f86fd72226e35c_r821,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7398875161273667
b26e791522294bec90f86fd72226e35c_r829,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,3,,0.1,0.7142441093079851
b26e791522294bec90f86fd72226e35c_r830,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5193755383626271
b26e791522294bec90f86fd72226e35c_r839,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,2,,0.1,0.7074524642909454
b26e791522294bec90f86fd72226e35c_r840,b26e791522294bec90f86fd72226e35c,dropout_20pct,pedestrian_vru,annotation,True,True,1,,0.1,0.7409043791371956
b26e791522294bec90f86fd72226e35c_r841,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.5280961825958767
b26e791522294bec90f86fd72226e35c_r842,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.5297624877593569
b26e791522294bec90f86fd72226e35c_r843,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,4,,0.1,0.5310700283316953
b26e791522294bec90f86fd72226e35c_r844,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,3,,0.1,0.5328951662074258
b26e791522294bec90f86fd72226e35c_r845,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5319335868977719
b26e791522294bec90f86fd72226e35c_r851,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.709409508477589
b26e791522294bec90f86fd72226e35c_r852,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,3,,0.1,0.5248418680328553
b26e791522294bec90f86fd72226e35c_r853,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5270548058449713
b26e791522294bec90f86fd72226e35c_r854,b26e791522294bec90f86fd72226e35c,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5275294088423419
b26e791522294bec90f86fd72226e35c_r856,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,3,,0.1,0.7328472479540946
b26e791522294bec90f86fd72226e35c_r869,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,4,,0.1,0.7292360934890411
b26e791522294bec90f86fd72226e35c_r880,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,2,,0.1,0.7123934557666585
b26e791522294bec90f86fd72226e35c_r895,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,3,,0.1,0.7240718614845665
b26e791522294bec90f86fd72226e35c_r896,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,3,,0.1,0.6959177156955605
b26e791522294bec90f86fd72226e35c_r897,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6916774096608967
b26e791522294bec90f86fd72226e35c_r904,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6843149595758967
b26e791522294bec90f86fd72226e35c_r917,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6895435581622514
b26e791522294bec90f86fd72226e35c_r933,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,2,,0.1,0.6762116748261553
b26e791522294bec90f86fd72226e35c_r951,b26e791522294bec90f86fd72226e35c,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6720444295182133
b26e791522294bec90f86fd72226e35c_r7,b26e791522294bec90f86fd72226e35c,dropout_30pct,pedestrian_vru,annotation,True,True,1,,0.1,0.6918397190600727
b26e791522294bec90f86fd72226e35c_r10,b26e791522294bec90f86fd72226e35c,dropout_30pct,pedestrian_vru,annotation,True,True,1,,0.1,0.6917969571736136
b26e791522294bec90f86fd72226e35c_r12,b26e791522294bec90f86fd72226e35c,dropout_30pct,pedestrian_vru,annotation,True,True,1,,0.1,0.7100774705215132
b26e791522294bec90f86fd72226e35c_r28,b26e791522294bec90f86fd72226e35c,dropout_30pct,pedestrian_vru,annotation,True,True,2,,0.05,0.756443527438264
b26e791522294bec90f86fd72226e35c_r72,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,2,,0.1,0.7292091823955074
b26e791522294bec90f86fd72226e35c_r89,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.5104850625911564
b26e791522294bec90f86fd72226e35c_r90,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,6,,0.1,0.744414556829279
b26e791522294bec90f86fd72226e35c_r91,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,2,,0.1,0.7236713500022351
b26e791522294bec90f86fd72226e35c_r102,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7220774563296162
b26e791522294bec90f86fd72226e35c_r114,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,1,,0.2,0.491600835138795
b26e791522294bec90f86fd72226e35c_r128,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,2,,0.2,0.49593753221699105
b26e791522294bec90f86fd72226e35c_r129,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.5006790473795718
b26e791522294bec90f86fd72226e35c_r148,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,2,,0.1,0.5056362788560058
b26e791522294bec90f86fd72226e35c_r149,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.5077778489812986
b26e791522294bec90f86fd72226e35c_r174,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,2,,0.1,0.5108330679045127
b26e791522294bec90f86fd72226e35c_r175,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.5155356038225731
b26e791522294bec90f86fd72226e35c_r202,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,6,,0.1,0.5284456168215451
b26e791522294bec90f86fd72226e35c_r225,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,2,,0.1,0.5596090471488657
b26e791522294bec90f86fd72226e35c_r233,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,2,,0.1,0.531603301671728
b26e791522294bec90f86fd72226e35c_r259,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,3,,0.1,0.5352774588492107
b26e791522294bec90f86fd72226e35c_r260,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.5383812396937393
b26e791522294bec90f86fd72226e35c_r275,b26e791522294bec90f86fd72226e35c,dropout_30pct,pedestrian_vru,annotation,True,True,11,,0.05,0.8498662727284924
b26e791522294bec90f86fd72226e35c_r284,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,5,,0.1,0.543358222879918
b26e791522294bec90f86fd72226e35c_r285,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,2,,0.1,0.5460867617855193
b26e791522294bec90f86fd72226e35c_r318,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,4,,0.1,0.5487897705398049
b26e791522294bec90f86fd72226e35c_r336,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,34,,0.05,0.8266260166376862
b26e791522294bec90f86fd72226e35c_r337,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.818492278135087
b26e791522294bec90f86fd72226e35c_r340,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7666506452581942
b26e791522294bec90f86fd72226e35c_r341,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,6,,0.05,0.7676435910373229
b26e791522294bec90f86fd72226e35c_r350,b26e791522294bec90f86fd72226e35c,dropout_30pct,pedestrian_vru,annotation,True,True,1,,0.1,0.7082713373187355
b26e791522294bec90f86fd72226e35c_r354,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.5501064532133457
b26e791522294bec90f86fd72226e35c_r371,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,77,,0.05,0.8230438530793901
b26e791522294bec90f86fd72226e35c_r377,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,29,,0.05,0.8001398729169923
b26e791522294bec90f86fd72226e35c_r409,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,49,,0.1,0.6169824704828909
b26e791522294bec90f86fd72226e35c_r414,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,30,,0.05,0.7811810190159555
b26e791522294bec90f86fd72226e35c_r428,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,2,,0.1,0.5711369268752875
b26e791522294bec90f86fd72226e35c_r429,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,13,,0.1,0.5732539662372472
b26e791522294bec90f86fd72226e35c_r443,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,104,,0.1,0.6231360777468293
b26e791522294bec90f86fd72226e35c_r444,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,44,,0.1,0.618399615970365
b26e791522294bec90f86fd72226e35c_r445,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7682751086755035
b26e791522294bec90f86fd72226e35c_r461,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,8,,0.1,0.5759443987358576
b26e791522294bec90f86fd72226e35c_r462,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,13,,0.1,0.5787084694894099
b26e791522294bec90f86fd72226e35c_r476,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,211,,0.1,0.6274607215386911
b26e791522294bec90f86fd72226e35c_r477,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,211,,0.05,0.8372354001783808
b26e791522294bec90f86fd72226e35c_r478,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,9,,0.05,0.8219838332044394
b26e791522294bec90f86fd72226e35c_r479,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,7,,0.05,0.790443357975524
b26e791522294bec90f86fd72226e35c_r480,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,10,,0.05,0.7929906836887354
b26e791522294bec90f86fd72226e35c_r481,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,13,,0.05,0.7865416941146343
b26e791522294bec90f86fd72226e35c_r482,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,41,,0.05,0.7898186344524913
b26e791522294bec90f86fd72226e35c_r483,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.766360447934185
b26e791522294bec90f86fd72226e35c_r501,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,4,,0.1,0.5746095327272669
b26e791522294bec90f86fd72226e35c_r503,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,10,,0.1,0.5873298534903127
b26e791522294bec90f86fd72226e35c_r514,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,224,,0.1,0.6285256530702745
b26e791522294bec90f86fd72226e35c_r515,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,90,,0.1,0.6265255203382748
b26e791522294bec90f86fd72226e35c_r516,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,38,,0.05,0.8285115656543202
b26e791522294bec90f86fd72226e35c_r517,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7919978732684583
b26e791522294bec90f86fd72226e35c_r518,b26e791522294bec90f86fd72226e35c,dropout_30pct,vehicle,annotation,True,True,30,,0.05,0.7884324646099798
b26e791522294bec90f86fd72226e35c_r532,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,16,,0.1,0.5889933470602899
b26e791522294bec90f86fd72226e35c_r533,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,18,,0.1,0.5937139348750547
b26e791522294bec90f86fd72226e35c_r543,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,137,,0.1,0.6285357535523742
b26e791522294bec90f86fd72226e35c_r547,b26e791522294bec90f86fd72226e35c,dropout_30pct,pedestrian_vru,annotation,True,True,3,,0.05,0.8329320572982948
b26e791522294bec90f86fd72226e35c_r555,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,7,,0.1,0.5910195831645529
b26e791522294bec90f86fd72226e35c_r565,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,54,,0.1,0.6247088720523521
b26e791522294bec90f86fd72226e35c_r566,b26e791522294bec90f86fd72226e35c,dropout_30pct,static_manmade,annotation,True,True,11,,0.1,0.6178515640553948
